SALARY_FROM,SALARY_TO,AVERAGE_SALARY,MAX_YEARS_EXPERIENCE
0.0,0.0,0.0,0.0
106912.0,138757.0,122834.5,0.0
115000.0,135000.0,125000.0,0.0
0.0,0.0,0.0,0.0
31200.0,85100.0,58150.0,0.0
183695.0,235400.0,209547.5,0.0
0.0,0.0,0.0,0.0
31200.0,85100.0,58150.0,0.0
65900.0,99000.0,82450.0,0.0
31200.0,85100.0,58150.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
152000.0,171000.0,161500.0,0.0
76000.0,110000.0,93000.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
124800.0,138320.0,131560.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
70000.0,75000.0,72500.0,0.0
58240.0,75920.0,67080.0,1.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
62300.0,80000.0,71150.0,0.0
62300.0,80000.0,71150.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
104000.0,115440.0,109720.0,0.0
62300.0,80000.0,71150.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
120000.0,140000.0,130000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
90459.0,142438.0,116448.5,0.0
0.0,0.0,0.0,0.0
166400.0,187200.0,176800.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
114880.0,172320.0,143600.0,0.0
62300.0,80000.0,71150.0,0.0
62300.0,80000.0,71150.0,0.0
65000.0,90000.0,77500.0,4.0
92435.0,92435.0,92435.0,0.0
0.0,0.0,0.0,0.0
150000.0,180000.0,165000.0,0.0
0.0,0.0,0.0,0.0
58400.0,81900.0,70150.0,0.0
0.0,0.0,0.0,3.0
62300.0,80000.0,71150.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
77200.0,168900.0,123050.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0
65000.0,90000.0,77500.0,4.0
135000.0,216000.0,175500.0,0.0
114400.0,120640.0,117520.0,0.0
0.0,0.0,0.0,0.0
90459.0,142438.0,116448.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
140000.0,150000.0,145000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
187200.0,208000.0,197600.0,0.0
135200.0,156000.0,145600.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
32136.0,32136.0,32136.0,0.0
72800.0,83200.0,78000.0,0.0
0.0,0.0,0.0,0.0
80000.0,145000.0,112500.0,0.0
200000.0,230000.0,215000.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0
70000.0,115000.0,92500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
69383.0,95000.0,82191.5,0.0
110000.0,115000.0,112500.0,0.0
118815.0,135089.0,126952.0,5.0
84720.0,142320.0,113520.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
90000.0,105000.0,97500.0,0.0
85247.0,136175.0,110711.0,0.0
64000.0,88700.0,76350.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
114000.0,131000.0,122500.0,5.0
79135.0,93100.0,86117.5,0.0
0.0,0.0,0.0,0.0
110000.0,187200.0,148600.0,0.0
0.0,0.0,0.0,0.0
60800.0,101700.0,81250.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
114400.0,141050.0,127725.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
104000.0,110240.0,107120.0,0.0
0.0,0.0,0.0,0.0
83000.0,115000.0,99000.0,0.0
140000.0,180000.0,160000.0,0.0
0.0,0.0,0.0,0.0
131175.0,131175.0,131175.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0
103000.0,171000.0,137000.0,0.0
68000.0,137000.0,102500.0,0.0
105600.0,191800.0,148700.0,0.0
114400.0,135200.0,124800.0,0.0
70000.0,75000.0,72500.0,0.0
104000.0,124800.0,114400.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
131175.0,131175.0,131175.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
72000.0,80000.0,76000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
145600.0,166400.0,156000.0,0.0
83200.0,93600.0,88400.0,0.0
100000.0,115000.0,107500.0,0.0
0.0,0.0,0.0,4.0
131175.0,131175.0,131175.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
131175.0,131175.0,131175.0,0.0
0.0,0.0,0.0,0.0
63200.0,188600.0,125900.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
60500.0,117500.0,89000.0,0.0
180000.0,180000.0,180000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
131175.0,131175.0,131175.0,0.0
147826.0,147826.0,147826.0,3.0
135200.0,141440.0,138320.0,0.0
110000.0,110000.0,110000.0,0.0
90000.0,110000.0,100000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
80000.0,83500.0,81750.0,0.0
65000.0,70000.0,67500.0,0.0
0.0,0.0,0.0,0.0
81000.0,134000.0,107500.0,0.0
86800.0,124000.0,105400.0,0.0
113000.0,188000.0,150500.0,0.0
0.0,0.0,0.0,0.0
39541.0,39541.0,39541.0,0.0
53000.0,63000.0,58000.0,0.0
0.0,0.0,0.0,2.0
131040.0,131040.0,131040.0,0.0
0.0,0.0,0.0,0.0
70080.0,105120.0,87600.0,0.0
0.0,0.0,0.0,0.0
81000.0,134000.0,107500.0,0.0
0.0,0.0,0.0,0.0
81000.0,134000.0,107500.0,0.0
55000.0,95000.0,75000.0,0.0
57000.0,115000.0,86000.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
54080.0,54080.0,54080.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
40000.0,60000.0,50000.0,0.0
0.0,0.0,0.0,0.0
77800.0,116700.0,97250.0,0.0
104000.0,159000.0,131500.0,0.0
124800.0,145600.0,135200.0,0.0
106000.0,131000.0,118500.0,0.0
0.0,0.0,0.0,0.0
93600.0,135200.0,114400.0,0.0
114720.0,172080.0,143400.0,6.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
82500.0,82500.0,82500.0,0.0
0.0,0.0,0.0,0.0
100500.0,182700.0,141600.0,0.0
77800.0,116700.0,97250.0,0.0
140000.0,160000.0,150000.0,0.0
98000.0,108000.0,103000.0,0.0
0.0,0.0,0.0,0.0
77436.0,99876.0,88656.0,0.0
90000.0,110000.0,100000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
71000.0,87000.0,79000.0,0.0
110240.0,114400.0,112320.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
83182.0,112296.0,97739.0,0.0
90016.0,112519.0,101267.5,0.0
72350.0,103400.0,87875.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
83200.0,93600.0,88400.0,6.0
60008.0,60008.0,60008.0,0.0
0.0,0.0,0.0,0.0
83000.0,95000.0,89000.0,2.0
48000.0,54000.0,51000.0,0.0
0.0,0.0,0.0,0.0
98000.0,182000.0,140000.0,0.0
63200.0,169800.0,116500.0,0.0
138200.0,239000.0,188600.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
42349.0,50981.0,46665.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
121181.0,137821.0,129501.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
103700.0,162600.0,133150.0,0.0
37000.0,42000.0,39500.0,0.0
0.0,0.0,0.0,0.0
37440.0,37440.0,37440.0,0.0
0.0,0.0,0.0,0.0
114000.0,167000.0,140500.0,0.0
73000.0,192600.0,132800.0,0.0
0.0,0.0,0.0,0.0
10230.0,75876.0,43053.0,0.0
83896.0,125844.0,104870.0,4.0
51709.0,126110.0,88909.5,2.0
0.0,0.0,0.0,0.0
152729.0,206633.0,179681.0,0.0
131700.0,168000.0,149850.0,0.0
76262.0,87701.0,81981.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
96370.0,152655.0,124512.5,0.0
160000.0,450000.0,305000.0,0.0
0.0,0.0,0.0,0.0
152600.0,228800.0,190700.0,0.0
84469.0,148512.0,116490.5,3.0
160000.0,190000.0,175000.0,0.0
0.0,0.0,0.0,0.0
80000.0,173800.0,126900.0,0.0
135200.0,145600.0,140400.0,0.0
0.0,0.0,0.0,0.0
62200.0,91300.0,76750.0,0.0
0.0,0.0,0.0,0.0
103222.0,137629.0,120425.5,3.0
0.0,0.0,0.0,0.0
160284.0,195903.0,178093.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
103222.0,137629.0,120425.5,3.0
103222.0,137629.0,120425.5,3.0
103222.0,137629.0,120425.5,3.0
103222.0,137629.0,120425.5,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
63200.0,169800.0,116500.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
89990.0,172000.0,130995.0,0.0
66700.0,145000.0,105850.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
69722.0,88550.0,79136.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
129700.0,244400.0,187050.0,0.0
0.0,0.0,0.0,0.0
80496.0,97510.0,89003.0,0.0
0.0,0.0,0.0,0.0
113325.0,188875.0,151100.0,0.0
131175.0,218625.0,174900.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
78100.0,111500.0,94800.0,2.0
200000.0,230000.0,215000.0,0.0
0.0,0.0,0.0,5.0
85000.0,85000.0,85000.0,0.0
0.0,0.0,0.0,0.0
94400.0,119950.0,107175.0,0.0
113325.0,188875.0,151100.0,0.0
79300.0,130800.0,105050.0,0.0
93400.0,258500.0,175950.0,0.0
93400.0,258500.0,175950.0,0.0
0.0,0.0,0.0,0.0
88000.0,173200.0,130600.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
63200.0,188600.0,125900.0,0.0
63200.0,188600.0,125900.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
60000.0,80000.0,70000.0,2.0
79700.0,102420.0,91060.0,0.0
0.0,0.0,0.0,0.0
42890.0,57866.0,50378.0,1.0
95000.0,120000.0,107500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
187200.0,187200.0,187200.0,0.0
0.0,0.0,0.0,0.0
67400.0,121300.0,94350.0,0.0
77436.0,96996.0,87216.0,0.0
123300.0,300000.0,211650.0,0.0
0.0,0.0,0.0,0.0
160000.0,160000.0,160000.0,0.0
104000.0,124800.0,114400.0,0.0
70000.0,75000.0,72500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
71200.0,158200.0,114700.0,0.0
0.0,0.0,0.0,0.0
72000.0,76000.0,74000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
38480.0,84323.0,61401.5,0.0
99200.0,186000.0,142600.0,0.0
113278.0,146740.0,130009.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
88000.0,173200.0,130600.0,0.0
0.0,0.0,0.0,0.0
76516.0,76516.0,76516.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
135200.0,135200.0,135200.0,0.0
74000.0,118200.0,96100.0,0.0
133427.0,141800.0,137613.5,0.0
124800.0,197600.0,161200.0,0.0
104740.0,139650.0,122195.0,0.0
0.0,0.0,0.0,0.0
88000.0,173200.0,130600.0,0.0
119746.0,135200.0,127473.0,0.0
131100.0,302400.0,216750.0,0.0
0.0,0.0,0.0,0.0
104740.0,139650.0,122195.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
96600.0,220000.0,158300.0,0.0
115000.0,115000.0,115000.0,0.0
0.0,0.0,0.0,0.0
59100.0,81500.0,70300.0,3.0
104740.0,139650.0,122195.0,0.0
0.0,0.0,0.0,0.0
128400.0,235400.0,181900.0,5.0
0.0,0.0,0.0,0.0
183581.0,204381.0,193981.0,0.0
100400.0,165700.0,133050.0,0.0
66560.0,95055.0,80807.5,3.0
77000.0,85000.0,81000.0,1.0
0.0,0.0,0.0,0.0
90500.0,169700.0,130100.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
109300.0,217400.0,163350.0,0.0
0.0,0.0,0.0,2.0
43680.0,52000.0,47840.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
130000.0,150000.0,140000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
125000.0,175000.0,150000.0,0.0
83200.0,93600.0,88400.0,3.0
139131.0,208728.0,173929.5,0.0
75000.0,180000.0,127500.0,5.0
73440.0,91800.0,82620.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
91520.0,95389.0,93454.5,3.0
131100.0,302400.0,216750.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
42000.0,47000.0,44500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
81209.0,121814.0,101511.5,0.0
48880.0,48880.0,48880.0,0.0
62739.0,109794.0,86266.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0
62400.0,72821.0,67610.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
71986.0,119976.0,95981.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
152400.0,219100.0,185750.0,0.0
0.0,0.0,0.0,0.0
27300.0,27300.0,27300.0,0.0
145600.0,176800.0,161200.0,0.0
33280.0,95680.0,64480.0,0.0
156000.0,166400.0,161200.0,0.0
113840.0,170760.0,142300.0,6.0
0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
70000.0,80000.0,75000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
73000.0,192600.0,132800.0,0.0
0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
156000.0,176800.0,166400.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
144600.0,241000.0,192800.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
65000.0,77000.0,71000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
68200.0,109100.0,88650.0,0.0
0.0,0.0,0.0,0.0
75000.0,90000.0,82500.0,0.0
0.0,0.0,0.0,0.0
44990.0,46800.0,45895.0,0.0
0.0,0.0,0.0,3.0
20000.0,20000.0,20000.0,0.0
0.0,0.0,0.0,0.0
73000.0,192600.0,132800.0,0.0
60000.0,75000.0,67500.0,0.0
84000.0,202000.0,143000.0,0.0
152729.0,206633.0,179681.0,0.0
76000.0,110000.0,93000.0,4.0
0.0,0.0,0.0,0.0
151020.0,197926.0,174473.0,0.0
83200.0,83200.0,83200.0,0.0
62300.0,80000.0,71150.0,0.0
0.0,0.0,0.0,0.0
105000.0,120000.0,112500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
62300.0,80000.0,71150.0,0.0
62300.0,80000.0,71150.0,0.0
92114.0,156880.0,124497.0,0.0
76000.0,110000.0,93000.0,4.0
70000.0,75000.0,72500.0,0.0
75000.0,90000.0,82500.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
98786.0,160311.0,129548.5,0.0
0.0,0.0,0.0,0.0
71000.0,155000.0,113000.0,0.0
109400.0,183800.0,146600.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
97613.0,188375.0,142994.0,0.0
122304.0,199680.0,160992.0,0.0
72000.0,76000.0,74000.0,0.0
114400.0,128960.0,121680.0,3.0
46810.0,46810.0,46810.0,0.0
62300.0,80000.0,71150.0,0.0
62300.0,80000.0,71150.0,0.0
62300.0,80000.0,71150.0,0.0
124800.0,135200.0,130000.0,0.0
81250.0,146875.0,114062.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
69326.0,69326.0,69326.0,0.0
126000.0,210000.0,168000.0,7.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
90459.0,142438.0,116448.5,0.0
108900.0,121000.0,114950.0,5.0
0.0,0.0,0.0,0.0
76000.0,110000.0,93000.0,4.0
0.0,0.0,0.0,0.0
62300.0,80000.0,71150.0,0.0
64002.0,123656.0,93829.0,0.0
0.0,0.0,0.0,0.0
87027.0,138965.0,112996.0,4.0
85000.0,93000.0,89000.0,5.0
76000.0,110000.0,93000.0,4.0
62300.0,80000.0,71150.0,0.0
0.0,0.0,0.0,0.0
67600.0,87450.0,77525.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,8.0
157200.0,235600.0,196400.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
62300.0,80000.0,71150.0,0.0
72800.0,85280.0,79040.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
72000.0,85000.0,78500.0,0.0
84000.0,202000.0,143000.0,0.0
120000.0,200000.0,160000.0,0.0
100000.0,232000.0,166000.0,0.0
72250.0,97750.0,85000.0,0.0
63200.0,188600.0,125900.0,0.0
63200.0,188600.0,125900.0,0.0
63200.0,188600.0,125900.0,0.0
65000.0,70000.0,67500.0,2.0
0.0,0.0,0.0,0.0
65000.0,70000.0,67500.0,2.0
31200.0,31200.0,31200.0,0.0
65000.0,70000.0,67500.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
65000.0,70000.0,67500.0,2.0
0.0,0.0,0.0,0.0
63200.0,188600.0,125900.0,0.0
0.0,0.0,0.0,0.0
139360.0,139360.0,139360.0,0.0
85100.0,158100.0,121600.0,0.0
63200.0,188600.0,125900.0,0.0
65000.0,70000.0,67500.0,2.0
0.0,0.0,0.0,0.0
72250.0,97750.0,85000.0,0.0
60000.0,80000.0,70000.0,0.0
123386.0,144100.0,133743.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
56000.0,206250.0,131125.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
67000.0,120700.0,93850.0,0.0
104000.0,124800.0,114400.0,0.0
0.0,0.0,0.0,0.0
73000.0,192600.0,132800.0,0.0
0.0,0.0,0.0,0.0
75000.0,95000.0,85000.0,1.0
0.0,0.0,0.0,0.0
105000.0,150000.0,127500.0,0.0
83800.0,142500.0,113150.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0
150000.0,190000.0,170000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
73000.0,192600.0,132800.0,0.0
0.0,0.0,0.0,0.0
100000.0,130000.0,115000.0,2.0
163400.0,373300.0,268350.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
163400.0,373300.0,268350.0,0.0
87280.0,130920.0,109100.0,6.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
61110.0,116800.0,88955.0,0.0
70000.0,90000.0,80000.0,0.0
0.0,0.0,0.0,1.0
58448.0,58448.0,58448.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
128400.0,235400.0,181900.0,0.0
115300.0,158600.0,136950.0,3.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
156000.0,162240.0,159120.0,0.0
97400.0,199500.0,148450.0,0.0
0.0,0.0,0.0,0.0
56000.0,66000.0,61000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
180960.0,180960.0,180960.0,0.0
0.0,0.0,0.0,0.0
60320.0,91520.0,75920.0,0.0
0.0,0.0,0.0,0.0
65240.0,111840.0,88540.0,0.0
58240.0,58240.0,58240.0,1.0
0.0,0.0,0.0,0.0
39520.0,39520.0,39520.0,0.0
24000.0,24000.0,24000.0,0.0
62400.0,70720.0,66560.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
145600.0,166400.0,156000.0,8.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
99487.0,149235.0,124361.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
63200.0,169800.0,116500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
110000.0,125000.0,117500.0,0.0
90272.0,146328.0,118300.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
176800.0,197600.0,187200.0,0.0
0.0,0.0,0.0,0.0
107000.0,160500.0,133750.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
135200.0,135200.0,135200.0,7.0
63200.0,169800.0,116500.0,0.0
0.0,0.0,0.0,4.0
107000.0,160500.0,133750.0,0.0
0.0,0.0,0.0,0.0
75795.0,119995.0,97895.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
118000.0,158200.0,138100.0,0.0
109120.0,163680.0,136400.0,5.0
0.0,0.0,0.0,0.0
207000.0,276000.0,241500.0,0.0
83200.0,83200.0,83200.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
216750.0,390150.0,303450.0,0.0
0.0,0.0,0.0,0.0
35000.0,38000.0,36500.0,0.0
0.0,0.0,0.0,0.0
93600.0,104000.0,98800.0,0.0
102000.0,173400.0,137700.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
209256.0,209256.0,209256.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
70000.0,115000.0,92500.0,1.0
93600.0,104000.0,98800.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
93400.0,224600.0,159000.0,0.0
0.0,0.0,0.0,0.0
35360.0,41600.0,38480.0,0.0
0.0,0.0,0.0,0.0
188748.0,235400.0,212074.0,0.0
65000.0,80000.0,72500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
38000.0,38000.0,38000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
62400.0,83200.0,72800.0,0.0
0.0,0.0,0.0,0.0
61120.0,85280.0,73200.0,2.0
0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
120000.0,140000.0,130000.0,0.0
0.0,0.0,0.0,4.0
187200.0,208000.0,197600.0,0.0
77096.0,95579.0,86337.5,5.0
50000.0,150000.0,100000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
110000.0,110000.0,110000.0,0.0
120000.0,150000.0,135000.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0
63200.0,188600.0,125900.0,0.0
0.0,0.0,0.0,0.0
97870.0,163116.0,130493.0,0.0
0.0,0.0,0.0,0.0
81494.0,81494.0,81494.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
85000.0,105000.0,95000.0,0.0
41600.0,41600.0,41600.0,0.0
0.0,0.0,0.0,0.0
86200.0,125600.0,105900.0,0.0
103000.0,171000.0,137000.0,0.0
0.0,0.0,0.0,0.0
124287.0,125679.0,124983.0,0.0
41600.0,41600.0,41600.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
130000.0,130000.0,130000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
131175.0,131175.0,131175.0,0.0
130000.0,155000.0,142500.0,0.0
